url,countries,visitors
https://www.coinex.com,VN,5.6%
https://www.coinex.com,IN,9.7%
https://www.coinex.com,ID,0.7%
https://www.coinex.com,EG,2.0%
https://www.coinex.com,SG,10.1%
https://www.coinex.com,TR,2.2%
https://www.coinex.com,VE,4.9%
https://www.coinex.com,TN,1.2%
https://www.coinex.com,PK,1.0%
https://www.coinex.com,US,16.5%
https://www.coinex.com,CI,1.3%
https://www.coinex.com,IR,21.6%
https://www.coinex.com,CO,2.9%
https://www.coinex.com,O,20.4%
