url,countries,visitors
https://www.liquid.com/,IN,7.4%
https://www.liquid.com/,EG,0.6%
https://www.liquid.com/,SG,1.6%
https://www.liquid.com/,BD,0.6%
https://www.liquid.com/,TR,0.5%
https://www.liquid.com/,US,11.2%
https://www.liquid.com/,KR,7.4%
https://www.liquid.com/,BR,8.0%
https://www.liquid.com/,CA,3.2%
https://www.liquid.com/,JP,43.4%
https://www.liquid.com/,O,16.1%
