url,countries,visitors
https://extstock.com/,MA,2.8%
https://extstock.com/,VN,5.9%
https://extstock.com/,IN,8.8%
https://extstock.com/,ID,1.6%
https://extstock.com/,BD,5.3%
https://extstock.com/,RU,5.4%
https://extstock.com/,VE,22.7%
https://extstock.com/,IR,1.5%
https://extstock.com/,DO,6.0%
https://extstock.com/,MX,10.1%
https://extstock.com/,O,29.9%
