url,countries,visitors
https://gemini.com/,IN,4.3%
https://gemini.com/,SG,6.3%
https://gemini.com/,US,66.1%
https://gemini.com/,HK,10.5%
https://gemini.com/,CA,2.6%
https://gemini.com/,O,10.2%
