url,countries,visitors
https://www.digifinex.com/,SG,1.7%
https://www.digifinex.com/,TW,5.8%
https://www.digifinex.com/,US,35.8%
https://www.digifinex.com/,HK,2.0%
https://www.digifinex.com/,KR,18.8%
https://www.digifinex.com/,BR,0.6%
https://www.digifinex.com/,JP,34.2%
https://www.digifinex.com/,O,1.1%
