url,countries,visitors
https://www.bitmart.com,VN,3.1%
https://www.bitmart.com,IN,4.6%
https://www.bitmart.com,EG,1.8%
https://www.bitmart.com,JO,0.8%
https://www.bitmart.com,US,28.9%
https://www.bitmart.com,CL,3.6%
https://www.bitmart.com,NG,4.3%
https://www.bitmart.com,PA,5.3%
https://www.bitmart.com,MX,7.1%
https://www.bitmart.com,CA,6.9%
https://www.bitmart.com,O,33.6%
