url,countries,visitors
https://www.okex.com,VN,0.6%
https://www.okex.com,IN,0.8%
https://www.okex.com,ID,0.6%
https://www.okex.com,SG,3.1%
https://www.okex.com,MY,3.4%
https://www.okex.com,RU,0.6%
https://www.okex.com,TW,1.2%
https://www.okex.com,US,2.4%
https://www.okex.com,AU,0.5%
https://www.okex.com,SA,0.7%
https://www.okex.com,KR,2.5%
https://www.okex.com,BR,1.1%
https://www.okex.com,CA,1.7%
https://www.okex.com,JP,75.6%
https://www.okex.com,O,4.4%
https://www.okex.com,PE,0.8%
