url,countries,visitors
https://www.zb.com/,IN,9.4%
https://www.zb.com/,HT,0.9%
https://www.zb.com/,VE,1.8%
https://www.zb.com/,PK,1.0%
https://www.zb.com/,IR,0.8%
https://www.zb.com/,AR,2.1%
https://www.zb.com/,CO,1.2%
https://www.zb.com/,MX,1.2%
https://www.zb.com/,DZ,0.6%
https://www.zb.com/,JP,68.1%
https://www.zb.com/,O,12.0%
https://www.zb.com/,PE,0.8%
