url,countries,visitors
https://auth.bitbay.net/ref/ccompare,IN,3.1%
https://auth.bitbay.net/ref/ccompare,ID,1.3%
https://auth.bitbay.net/ref/ccompare,SG,4.9%
https://auth.bitbay.net/ref/ccompare,US,5.9%
https://auth.bitbay.net/ref/ccompare,PL,71.8%
https://auth.bitbay.net/ref/ccompare,O,13.0%
