url,countries,visitors
https://www.lbank.info/,IN,5.6%
https://www.lbank.info/,ID,2.8%
https://www.lbank.info/,BD,0.5%
https://www.lbank.info/,TR,0.5%
https://www.lbank.info/,HT,1.6%
https://www.lbank.info/,PK,0.9%
https://www.lbank.info/,HK,4.5%
https://www.lbank.info/,IR,0.8%
https://www.lbank.info/,JP,74.8%
https://www.lbank.info/,O,8.0%
